alert_id,cluster_id,severity,status,evidence_confidence,suppressed,suppression_reason,risk_score,risk_level,classification_label,classification_score,false_alarm_indicator,detection_reliability,observation_count,active_days,persistence_category,max_frp,max_bright_ti4,bt_diff_max,movement_direction,movement_bearing_degrees,movement_rate_km_per_day,movement_pattern,latitude,longitude,nearest_station_name,station_distance_km,station_available,reasons,alert_rationale,created_at,updated_at,is_decision_support_only
TAL-00037,37,MEDIUM,ACTIVE,MODERATE,False,,34.0,MEDIUM,Agricultural-context thermal event,0.55,MEDIUM,MEDIUM,1,1,isolated,7.9,341.51,52.93,,,0.0,insufficient_evidence,12.32935,79.62632,Villupuram Fire Station,45.51,True,Risk score 34/100 (MEDIUM risk); Single observation (no temporal recurrence); Peak thermal intensity / high spectral contrast; Agricultural-context event; Verified fire station nearby: Villupuram Fire Station (45.5 km),Decision-support thermal anomaly alert. Risk score 34/100 (MEDIUM risk); Single observation (no temporal recurrence); Peak thermal intensity / high spectral contrast; Agricultural-context event; Verified fire station nearby: Villupuram Fire Station (45.5 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00038,38,MEDIUM,ACTIVE,HIGH,False,,38.0,MEDIUM,Agricultural-context thermal event,0.55,LOW,HIGH,1,1,isolated,16.12,343.41,42.24,,,0.0,insufficient_evidence,27.51347,71.62677,,,False,Risk score 38/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Single observation (no temporal recurrence); Elevated thermal power (FRP 16.1 MW); Peak thermal intensity / high spectral contrast; Agricultural-context event,Decision-support thermal anomaly alert. Risk score 38/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Single observation (no temporal recurrence); Elevated thermal power (FRP 16.1 MW); Peak thermal intensity / high spectral contrast; Agricultural-context event. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00039,39,HIGH,ACTIVE,HIGH,False,,79.0,HIGH,Industrial-context thermal event,0.85,LOW,HIGH,19,3,short_lived_repeated,6.33,332.4,56.39,,,0.052,stationary,20.79515,85.2566,,,False,Risk score 79/100 (HIGH risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (3 active days); Peak thermal intensity / high spectral contrast; Industrial context detected (score 0.85),Decision-support thermal anomaly alert. Risk score 79/100 (HIGH risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (3 active days); Peak thermal intensity / high spectral contrast; Industrial context detected (score 0.85). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00040,40,HIGH,ACTIVE,HIGH,False,,64.0,HIGH,Industrial-context thermal event,0.85,LOW,HIGH,7,3,short_lived_repeated,9.17,347.01,53.09,,,0.165,stationary,20.86335,84.9892,,,False,Risk score 64/100 (HIGH risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (3 active days); Peak thermal intensity / high spectral contrast; Industrial context detected (score 0.85),Decision-support thermal anomaly alert. Risk score 64/100 (HIGH risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (3 active days); Peak thermal intensity / high spectral contrast; Industrial context detected (score 0.85). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00041,41,LOW,ACTIVE,MODERATE,False,,15.3,LOW,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,3,1,isolated,3.32,310.54,20.37,,,0.0,insufficient_evidence,21.33692,78.96837,Kalmeshwar Fire Station,12.62,True,Verified fire station nearby: Kalmeshwar Fire Station (12.6 km),Decision-support thermal anomaly alert. Verified fire station nearby: Kalmeshwar Fire Station (12.6 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00042,42,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,2,1,isolated,1.77,308.07,19.56,,,0.0,insufficient_evidence,21.62331,81.79381,Airport Fire Station,49.21,True,"High false-alarm concern; Verified fire station nearby: Airport Fire Station (49.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Verified fire station nearby: Airport Fire Station (49.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00043,43,LOW,ACTIVE,MODERATE,False,,17.8,LOW,Agricultural-context thermal event,0.55,MEDIUM,MEDIUM,3,2,short_lived_repeated,1.56,304.74,24.15,,,0.05,stationary,21.80145,82.03997,,,False,Recurring thermal activity (2 active days); Agricultural-context event,Decision-support thermal anomaly alert. Recurring thermal activity (2 active days); Agricultural-context event. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00044,44,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,2,1,isolated,1.78,299.15,22.31,,,0.0,insufficient_evidence,21.9695,85.31496,,,False,"High false-alarm concern; Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00045,45,LOW,ACTIVE,MODERATE,False,,17.8,LOW,Industrial-context thermal event,0.65,MEDIUM,MEDIUM,2,2,short_lived_repeated,1.16,303.59,27.59,,,0.079,stationary,22.24592,87.38835,,,False,Recurring thermal activity (2 active days); Industrial context detected (score 0.65),Decision-support thermal anomaly alert. Recurring thermal activity (2 active days); Industrial context detected (score 0.65). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00046,46,LOW,ACTIVE,MODERATE,False,,29.8,LOW,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,5,1,isolated,0.94,301.39,35.69,,,0.0,insufficient_evidence,22.32016,82.56528,,,False,Routine thermal baseline / informational monitoring,Decision-support thermal anomaly alert. Routine thermal baseline / informational monitoring. Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00047,47,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,2,1,isolated,0.87,298.63,32.73,,,0.0,insufficient_evidence,22.32565,82.54844,,,False,"High false-alarm concern; Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00048,48,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,3,1,isolated,1.59,299.53,31.42,,,0.0,insufficient_evidence,22.3312,82.60649,,,False,"High false-alarm concern; Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00049,49,MEDIUM,ACTIVE,HIGH,False,,42.0,MEDIUM,Industrial-context thermal event,0.65,LOW,HIGH,10,3,short_lived_repeated,2.61,330.47,34.69,,,0.23,stationary,22.36067,87.29566,,,False,Risk score 42/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (3 active days); Industrial context detected (score 0.65),Decision-support thermal anomaly alert. Risk score 42/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (3 active days); Industrial context detected (score 0.65). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00050,50,MEDIUM,ACTIVE,HIGH,False,,56.0,MEDIUM,Industrial-context thermal event,0.85,LOW,HIGH,12,3,short_lived_repeated,5.9,347.93,49.53,,,0.014,stationary,22.37723,87.2785,,,False,Risk score 56/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (3 active days); Peak thermal intensity / high spectral contrast; Industrial context detected (score 0.85),Decision-support thermal anomaly alert. Risk score 56/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (3 active days); Peak thermal intensity / high spectral contrast; Industrial context detected (score 0.85). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00051,51,LOW,ACTIVE,MODERATE,False,,15.3,LOW,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,3,1,isolated,2.23,312.65,26.46,,,0.0,insufficient_evidence,23.64753,85.43897,Jharkhand Fire Services HQ,35.61,True,Verified fire station nearby: Jharkhand Fire Services HQ (35.6 km),Decision-support thermal anomaly alert. Verified fire station nearby: Jharkhand Fire Services HQ (35.6 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00052,52,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,2,1,isolated,1.4,311.85,34.52,,,0.0,insufficient_evidence,23.66469,84.99832,Jharkhand Fire Services HQ,48.9,True,"High false-alarm concern; Verified fire station nearby: Jharkhand Fire Services HQ (48.9 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Verified fire station nearby: Jharkhand Fire Services HQ (48.9 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00053,53,MEDIUM,ACTIVE,HIGH,False,,57.0,MEDIUM,Agricultural-context thermal event,0.55,LOW,HIGH,20,2,short_lived_repeated,2.03,308.72,25.27,,,0.102,stationary,23.68057,86.39638,Fire station (unnamed),38.91,True,Risk score 57/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (2 active days); Agricultural-context event; Verified fire station nearby: Fire station (unnamed) (38.9 km),Decision-support thermal anomaly alert. Risk score 57/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (2 active days); Agricultural-context event; Verified fire station nearby: Fire station (unnamed) (38.9 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00054,54,MEDIUM,ACTIVE,HIGH,False,,36.0,MEDIUM,Unknown / Insufficient Evidence,0.0,LOW,HIGH,7,2,short_lived_repeated,1.63,310.82,30.88,NW,300.89,0.754,directional,23.69092,87.11662,Asansol Fire Station,14.31,True,Risk score 36/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (2 active days); Thermal activity movement NW (confidence PRELIMINARY); Verified fire station nearby: Asansol Fire Station (14.3 km),Decision-support thermal anomaly alert. Risk score 36/100 (MEDIUM risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (2 active days); Thermal activity movement NW (confidence PRELIMINARY); Verified fire station nearby: Asansol Fire Station (14.3 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00055,55,LOW,ACTIVE,MODERATE,False,,29.8,LOW,Forest/Natural-context thermal event,0.55,MEDIUM,MEDIUM,4,2,short_lived_repeated,2.09,311.71,36.28,SE,125.46,0.73,directional,23.71664,86.44593,Fire station (unnamed),43.6,True,Recurring thermal activity (2 active days); Forest/Natural-context event; Thermal activity movement SE (confidence PRELIMINARY); Verified fire station nearby: Fire station (unnamed) (43.6 km),Decision-support thermal anomaly alert. Recurring thermal activity (2 active days); Forest/Natural-context event; Thermal activity movement SE (confidence PRELIMINARY); Verified fire station nearby: Fire station (unnamed) (43.6 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00056,56,LOW,ACTIVE,LOW,True,High false-alarm concern with weak evidence confidence: thermal anomaly retained for monitoring but suppressed as an operator alert.,6.0,LOW,Unknown / Insufficient Evidence,0.0,HIGH,LOW,1,1,isolated,0.69,301.25,25.27,,,0.0,insufficient_evidence,23.7275,85.00492,Fire station (unnamed),47.16,True,"High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (47.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence)","Decision-support thermal anomaly alert. High false-alarm concern; Single observation (no temporal recurrence); Verified fire station nearby: Fire station (unnamed) (47.2 km); Suppressed for monitoring (high false-alarm concern, weak evidence). Does not constitute a confirmed fire declaration.",2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00057,57,LOW,ACTIVE,MODERATE,False,,22.1,LOW,Unknown / Insufficient Evidence,0.0,MEDIUM,MEDIUM,2,1,isolated,2.08,310.45,36.99,,,0.0,insufficient_evidence,23.73709,86.43409,Fire station (unnamed),45.63,True,Verified fire station nearby: Fire station (unnamed) (45.6 km),Decision-support thermal anomaly alert. Verified fire station nearby: Fire station (unnamed) (45.6 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
TAL-00058,58,HIGH,ACTIVE,HIGH,False,,65.0,HIGH,Industrial-context thermal event,0.85,LOW,HIGH,16,2,short_lived_repeated,3.93,324.58,37.06,,,0.291,stationary,23.76259,86.40233,Fire station (unnamed),48.05,True,Risk score 65/100 (HIGH risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (2 active days); Industrial context detected (score 0.85); Verified fire station nearby: Fire station (unnamed) (48.0 km),Decision-support thermal anomaly alert. Risk score 65/100 (HIGH risk); Low false-alarm concern; High evidence reliability; Recurring thermal activity (2 active days); Industrial context detected (score 0.85); Verified fire station nearby: Fire station (unnamed) (48.0 km). Does not constitute a confirmed fire declaration.,2026-09-03T17:19:59+00:00,2026-09-03T17:19:59+00:00,True
