cluster_id,observation_count,active_days,first_detection,last_detection,time_span_days,start_latitude,start_longitude,end_latitude,end_longitude,total_movement_distance_km,movement_rate_km_per_day,movement_bearing_degrees,movement_direction,movement_confidence,movement_status,direction,movement_pattern,direction_confidence,direction_confidence_score,direction_available
365,2,2,2026-08-08T20:34:00+00:00,2026-08-09T19:30:00+00:00,0.956,23.66546,86.93528,23.66858,86.93404,0.369,0.386,340.0,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
366,1,1,2026-08-08T20:34:00+00:00,2026-08-08T20:34:00+00:00,0.0,27.07989,73.8157,27.07989,73.8157,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
367,1,1,2026-08-08T20:36:00+00:00,2026-08-08T20:36:00+00:00,0.0,18.42307,73.94807,18.42307,73.94807,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
368,1,1,2026-08-08T20:36:00+00:00,2026-08-08T20:36:00+00:00,0.0,19.93574,73.7124,19.93574,73.7124,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
369,2,1,2026-08-08T20:36:00+00:00,2026-08-08T20:36:00+00:00,0.0,20.88686,84.9833,20.88686,84.9833,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
370,5,2,2026-08-08T20:36:00+00:00,2026-08-09T21:12:00+00:00,1.025,22.93328,69.697,22.93349,69.69988,0.296,0.289,85.59,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
371,1,1,2026-08-08T20:36:00+00:00,2026-08-08T20:36:00+00:00,0.0,23.01004,70.10314,23.01004,70.10314,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
372,3,2,2026-08-08T20:38:00+00:00,2026-08-10T08:22:00+00:00,1.489,10.00389,78.03165,10.00777,78.03663,0.695,0.467,51.65,NE,LOW,MOVING,NE,directional,PRELIMINARY,33,True
373,2,1,2026-08-08T20:38:00+00:00,2026-08-08T20:38:00+00:00,0.0,12.54914,77.3302,12.54914,77.3302,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
374,1,1,2026-08-08T20:38:00+00:00,2026-08-08T20:38:00+00:00,0.0,12.98322,74.85109,12.98322,74.85109,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
375,2,2,2026-08-08T20:38:00+00:00,2026-08-09T20:17:00+00:00,0.985,15.17243,76.69172,15.17381,76.69177,0.154,0.156,2.0,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
376,1,1,2026-08-08T20:38:00+00:00,2026-08-08T20:38:00+00:00,0.0,16.6499,74.31506,16.6499,74.31506,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
377,3,2,2026-08-09T06:08:00+00:00,2026-08-11T06:25:00+00:00,2.012,28.06259,95.35578,28.06288,95.35718,0.141,0.07,76.52,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
378,2,2,2026-08-09T06:08:00+00:00,2026-08-11T06:25:00+00:00,2.012,28.0676,95.37768,28.06727,95.37943,0.176,0.087,102.06,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
379,6,3,2026-08-09T07:03:00+00:00,2026-08-11T07:12:00+00:00,2.006,27.77602,95.53701,27.77473,95.53733,0.147,0.073,167.62,S,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
380,2,1,2026-08-09T07:03:00+00:00,2026-08-09T07:03:00+00:00,0.0,27.96734,95.60775,27.96734,95.60775,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
381,1,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,8.84041,78.0078,8.84041,78.0078,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
382,1,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,8.84773,77.97353,8.84773,77.97353,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
383,2,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,8.89839,78.04115,8.89839,78.04115,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
384,1,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,8.90703,77.70632,8.90703,77.70632,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
385,1,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,9.01122,77.96381,9.01122,77.96381,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
386,2,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,9.23762,78.68775,9.23762,78.68775,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
387,1,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,9.46624,77.55146,9.46624,77.55146,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
388,1,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,9.57627,78.52619,9.57627,78.52619,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
389,1,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,9.61507,78.63419,9.61507,78.63419,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
390,1,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,9.63756,77.60527,9.63756,77.60527,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
391,1,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,9.64483,78.78864,9.64483,78.78864,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
392,1,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,9.66437,78.79135,9.66437,78.79135,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
393,3,1,2026-08-09T07:44:00+00:00,2026-08-09T07:44:00+00:00,0.0,9.71276,77.92736,9.71276,77.92736,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
394,1,1,2026-08-09T07:46:00+00:00,2026-08-09T07:46:00+00:00,0.0,10.96326,78.16092,10.96326,78.16092,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
395,1,1,2026-08-09T07:46:00+00:00,2026-08-09T07:46:00+00:00,0.0,11.65351,79.12866,11.65351,79.12866,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
396,1,1,2026-08-09T07:46:00+00:00,2026-08-09T07:46:00+00:00,0.0,11.66286,78.62783,11.66286,78.62783,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
397,1,1,2026-08-09T07:46:00+00:00,2026-08-09T07:46:00+00:00,0.0,12.46548,79.024,12.46548,79.024,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
398,18,3,2026-08-09T07:48:00+00:00,2026-08-11T19:38:00+00:00,2.493,22.79021,86.20371,22.79481,86.20427,0.515,0.207,6.4,N,LOW,MOVING,N,directional,MODERATE,45,True
399,3,1,2026-08-09T08:39:00+00:00,2026-08-09T08:39:00+00:00,0.0,9.33955,77.71564,9.33955,77.71564,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
400,1,1,2026-08-09T08:39:00+00:00,2026-08-09T08:39:00+00:00,0.0,9.55403,77.81441,9.55403,77.81441,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
401,2,1,2026-08-09T08:39:00+00:00,2026-08-09T08:39:00+00:00,0.0,11.07144,78.70366,11.07144,78.70366,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
402,1,1,2026-08-09T08:39:00+00:00,2026-08-09T08:39:00+00:00,0.0,11.19376,78.23439,11.19376,78.23439,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
403,1,1,2026-08-09T08:39:00+00:00,2026-08-09T08:39:00+00:00,0.0,12.53732,77.01344,12.53732,77.01344,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
404,1,1,2026-08-09T08:39:00+00:00,2026-08-09T08:39:00+00:00,0.0,13.35395,76.12534,13.35395,76.12534,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
405,1,1,2026-08-09T08:39:00+00:00,2026-08-09T08:39:00+00:00,0.0,13.43076,79.83887,13.43076,79.83887,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
406,1,1,2026-08-09T08:39:00+00:00,2026-08-09T08:39:00+00:00,0.0,13.68176,76.16438,13.68176,76.16438,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
407,1,1,2026-08-09T08:43:00+00:00,2026-08-09T08:43:00+00:00,0.0,26.06175,70.26306,26.06175,70.26306,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
408,1,1,2026-08-09T08:45:00+00:00,2026-08-09T08:45:00+00:00,0.0,28.61605,73.78303,28.61605,73.78303,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
409,1,1,2026-08-09T19:28:00+00:00,2026-08-09T19:28:00+00:00,0.0,27.40552,96.0146,27.40552,96.0146,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
410,2,2,2026-08-09T19:30:00+00:00,2026-08-11T19:38:00+00:00,2.006,22.87357,88.21239,22.8725,88.21297,0.133,0.066,153.46,SE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
411,6,2,2026-08-09T19:30:00+00:00,2026-08-10T20:51:00+00:00,1.056,22.87357,86.06283,22.87424,86.06134,0.17,0.161,296.07,NW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
412,5,3,2026-08-09T19:30:00+00:00,2026-08-14T19:38:00+00:00,5.006,23.48303,87.35995,23.48498,87.36285,0.367,0.073,53.75,NE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
413,1,1,2026-08-09T19:30:00+00:00,2026-08-09T19:30:00+00:00,0.0,23.63527,86.83443,23.63527,86.83443,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
414,19,3,2026-08-09T19:30:00+00:00,2026-08-11T20:34:00+00:00,2.044,23.64798,85.4378,23.6489,85.43849,0.123,0.06,34.57,NE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
415,1,1,2026-08-09T19:30:00+00:00,2026-08-09T19:30:00+00:00,0.0,23.69257,86.40362,23.69257,86.40362,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
416,5,2,2026-08-09T19:30:00+00:00,2026-08-10T20:51:00+00:00,1.056,23.73793,86.43215,23.73915,86.43234,0.137,0.129,8.06,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
417,12,3,2026-08-09T19:30:00+00:00,2026-08-11T19:38:00+00:00,2.006,23.75626,85.85221,23.75669,85.85356,0.145,0.072,70.62,E,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
418,2,2,2026-08-09T19:30:00+00:00,2026-08-12T19:17:00+00:00,2.991,27.31784,95.26588,27.31904,95.2666,0.151,0.051,28.06,NE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
419,1,1,2026-08-09T19:32:00+00:00,2026-08-09T19:32:00+00:00,0.0,21.75876,84.02281,21.75876,84.02281,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
420,15,2,2026-08-09T19:32:00+00:00,2026-08-12T07:46:00+00:00,2.51,21.75466,83.84461,21.75255,83.8443,0.237,0.094,187.73,S,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
421,1,1,2026-08-09T19:32:00+00:00,2026-08-09T19:32:00+00:00,0.0,21.9717,83.19962,21.9717,83.19962,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
422,2,1,2026-08-09T19:32:00+00:00,2026-08-09T20:17:00+00:00,0.031,22.00478,82.67058,22.00478,82.67058,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
423,2,1,2026-08-09T19:32:00+00:00,2026-08-09T20:17:00+00:00,0.031,22.0654,83.70622,22.0654,83.70622,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
424,1,1,2026-08-09T19:32:00+00:00,2026-08-09T19:32:00+00:00,0.0,22.20396,84.59077,22.20396,84.59077,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
425,1,1,2026-08-09T20:14:00+00:00,2026-08-09T20:14:00+00:00,0.0,28.81726,76.83368,28.81726,76.83368,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
426,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,15.13577,76.71014,15.13577,76.71014,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
427,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,15.17094,76.71146,15.17094,76.71146,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
428,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,15.226,76.76334,15.226,76.76334,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
429,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,15.33245,76.24616,15.33245,76.24616,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
430,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,16.63623,74.33961,16.63623,74.33961,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
431,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,17.06163,76.97942,17.06163,76.97942,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
432,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,17.14086,77.18326,17.14086,77.18326,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
433,9,3,2026-08-09T20:17:00+00:00,2026-08-12T20:17:00+00:00,3.0,21.18316,81.38706,21.18685,81.38746,0.412,0.137,5.69,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
434,2,2,2026-08-09T20:17:00+00:00,2026-08-12T20:59:00+00:00,3.029,21.29962,81.60864,21.29765,81.6077,0.24,0.079,203.97,SW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
435,3,2,2026-08-09T20:17:00+00:00,2026-08-12T20:59:00+00:00,3.029,21.30926,81.5912,21.3095,81.59112,0.028,0.009,342.75,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
436,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,21.31799,81.55822,21.31799,81.55822,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
437,2,2,2026-08-09T20:17:00+00:00,2026-08-11T19:40:00+00:00,1.974,21.34482,81.66636,21.35038,81.66521,0.63,0.319,349.1,N,LOW,MOVING,N,directional,PRELIMINARY,33,True
438,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,21.36383,81.65446,21.36383,81.65446,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
439,2,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,21.3745,81.68343,21.3745,81.68343,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
440,4,3,2026-08-09T20:17:00+00:00,2026-08-14T19:38:00+00:00,4.973,21.3762,81.64136,21.37745,81.64008,0.192,0.039,316.36,NW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
441,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,21.57609,82.02261,21.57609,82.02261,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
442,4,2,2026-08-09T20:17:00+00:00,2026-08-12T07:46:00+00:00,2.478,21.67909,84.03938,21.67827,84.03967,0.096,0.039,161.54,S,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
443,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,21.72969,82.21273,21.72969,82.21273,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
444,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,21.7732,83.82612,21.7732,83.82612,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
445,5,2,2026-08-09T20:17:00+00:00,2026-08-12T20:17:00+00:00,3.0,21.92177,83.35161,21.92059,83.35173,0.132,0.044,174.62,S,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
446,2,2,2026-08-09T20:17:00+00:00,2026-08-11T20:34:00+00:00,2.012,21.96498,83.7717,21.96473,83.7708,0.097,0.048,253.33,W,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
447,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,22.01886,83.33949,22.01886,83.33949,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
448,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,22.0284,83.367,22.0284,83.367,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
449,5,2,2026-08-09T20:17:00+00:00,2026-08-12T20:17:00+00:00,3.0,22.0361,83.35354,22.03904,83.35101,0.419,0.14,321.43,NW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
450,2,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,22.31323,82.53088,22.31323,82.53088,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
451,5,3,2026-08-09T20:17:00+00:00,2026-08-11T20:34:00+00:00,2.012,23.6972,85.28938,23.69675,85.28836,0.115,0.057,244.28,SW,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
452,6,3,2026-08-09T20:17:00+00:00,2026-08-11T20:34:00+00:00,2.012,23.78254,85.57036,23.78448,85.57327,0.366,0.182,54.04,NE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
453,1,1,2026-08-09T20:17:00+00:00,2026-08-09T20:17:00+00:00,0.0,24.44991,83.03921,24.44991,83.03921,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
454,1,1,2026-08-09T20:19:00+00:00,2026-08-09T20:19:00+00:00,0.0,9.58805,77.92776,9.58805,77.92776,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
455,21,2,2026-08-09T20:19:00+00:00,2026-08-10T20:55:00+00:00,1.025,9.71725,77.60509,9.70999,77.59537,1.337,1.304,232.86,SW,MEDIUM,MOVING,SW,directional,PRELIMINARY,33,True
456,1,1,2026-08-09T20:19:00+00:00,2026-08-09T20:19:00+00:00,0.0,10.14223,78.34138,10.14223,78.34138,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
457,4,1,2026-08-09T20:19:00+00:00,2026-08-09T21:14:00+00:00,0.038,10.41414,77.10755,10.41414,77.10755,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
458,5,3,2026-08-09T20:19:00+00:00,2026-08-13T08:09:00+00:00,3.493,11.81265,77.92064,11.81037,77.923,0.361,0.103,134.62,SE,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
459,1,1,2026-08-09T20:19:00+00:00,2026-08-09T20:19:00+00:00,0.0,12.09458,79.06552,12.09458,79.06552,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
460,1,1,2026-08-09T20:19:00+00:00,2026-08-09T20:19:00+00:00,0.0,12.63012,76.94179,12.63012,76.94179,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
461,1,1,2026-08-09T20:19:00+00:00,2026-08-09T20:19:00+00:00,0.0,12.96904,77.32954,12.96904,77.32954,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
462,1,1,2026-08-09T20:19:00+00:00,2026-08-09T20:19:00+00:00,0.0,13.32148,78.35851,13.32148,78.35851,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
463,2,2,2026-08-09T20:19:00+00:00,2026-08-11T20:36:00+00:00,2.012,13.39307,80.1016,13.39343,80.10166,0.041,0.02,9.21,N,LOW,STATIONARY,,stationary,INSUFFICIENT,0,False
464,1,1,2026-08-09T20:19:00+00:00,2026-08-09T20:19:00+00:00,0.0,19.99649,79.17857,19.99649,79.17857,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
465,1,1,2026-08-09T21:08:00+00:00,2026-08-09T21:08:00+00:00,0.0,34.15832,77.61065,34.15832,77.61065,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
466,2,1,2026-08-09T21:10:00+00:00,2026-08-09T21:10:00+00:00,0.0,29.4754,76.85843,29.4754,76.85843,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
467,1,1,2026-08-09T21:12:00+00:00,2026-08-09T21:12:00+00:00,0.0,19.8015,78.86324,19.8015,78.86324,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
468,1,1,2026-08-09T21:12:00+00:00,2026-08-09T21:12:00+00:00,0.0,19.93199,79.12069,19.93199,79.12069,0.0,0.0,0.0,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,insufficient_evidence,INSUFFICIENT,0,False
