cluster_id,observation_count,active_days,first_detection,last_detection,duration_days,mean_bright_ti4,max_bright_ti4,mean_bright_ti5,max_bright_ti5,mean_frp,max_frp,mean_confidence,persistence_score,persistence_category,bt_diff_mean,bt_diff_max,frp_mean_to_max_ratio,frp_per_observation,detection_density,active_day_ratio,is_multi_day,is_persistent_candidate,persistence_category_code,anomaly_score,anomaly_flag,abnormality_level,anomaly_characterization,explanation,contributing_factors
1537,1,1,2026-08-26,2026-08-26,1,309.09,309.09,290.15,290.15,0.78,0.78,2.0,0.0333,isolated,18.94,18.94,1.0,0.78,1.0,1.0,0,0,0,-0.1841,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1538,1,1,2026-08-27,2026-08-27,1,333.87,333.87,299.61,299.61,6.5,6.5,2.0,0.0333,isolated,34.26,34.26,1.0,6.5,1.0,1.0,0,0,0,-0.1973,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1539,1,1,2026-08-27,2026-08-27,1,367.0,367.0,307.05,307.05,11.73,11.73,3.0,0.0333,isolated,59.95,59.95,1.0,11.73,1.0,1.0,0,0,0,0.022,1,HIGH,MULTI_FACTOR_ANOMALY,High abnormality primarily associated with elevated thermal intensity and elevated thermal energy (FRP).,"max_bright_ti4,bt_diff_max,mean_frp"
1540,1,1,2026-08-27,2026-08-27,1,336.68,336.68,302.71,302.71,2.82,2.82,1.0,0.0333,isolated,33.97,33.97,1.0,2.82,1.0,1.0,0,0,0,-0.1235,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1541,1,1,2026-08-27,2026-08-27,1,337.52,337.52,305.71,305.71,5.56,5.56,1.0,0.0333,isolated,31.81,31.81,1.0,5.56,1.0,1.0,0,0,0,-0.1173,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1542,1,1,2026-08-27,2026-08-27,1,339.38,339.38,303.83,303.83,8.89,8.89,1.0,0.0333,isolated,35.55,35.55,1.0,8.89,1.0,1.0,0,0,0,-0.0912,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1543,1,1,2026-08-27,2026-08-27,1,337.78,337.78,304.71,304.71,10.83,10.83,1.0,0.0333,isolated,33.07,33.07,1.0,10.83,1.0,1.0,0,0,0,-0.0545,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1544,1,1,2026-08-27,2026-08-27,1,338.56,338.56,302.91,302.91,6.26,6.26,1.0,0.0333,isolated,35.65,35.65,1.0,6.26,1.0,1.0,0,0,0,-0.1043,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1545,1,1,2026-08-27,2026-08-27,1,334.4,334.4,301.16,301.16,2.2,2.2,2.0,0.0333,isolated,33.24,33.24,1.0,2.2,1.0,1.0,0,0,0,-0.2187,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1546,2,1,2026-08-27,2026-08-27,1,337.435,337.59,302.605,302.98,4.57,4.86,2.0,0.0333,isolated,34.83,34.61,0.9403,2.285,2.0,1.0,0,0,0,-0.1768,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1547,1,1,2026-08-27,2026-08-27,1,334.69,334.69,301.31,301.31,6.34,6.34,1.0,0.0333,isolated,33.38,33.38,1.0,6.34,1.0,1.0,0,0,0,-0.0952,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1548,1,1,2026-08-27,2026-08-27,1,333.91,333.91,298.98,298.98,2.33,2.33,2.0,0.0333,isolated,34.93,34.93,1.0,2.33,1.0,1.0,0,0,0,-0.2182,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1549,1,1,2026-08-27,2026-08-27,1,335.49,335.49,302.06,302.06,9.48,9.48,1.0,0.0333,isolated,33.43,33.43,1.0,9.48,1.0,1.0,0,0,0,-0.0759,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1550,1,1,2026-08-27,2026-08-27,1,332.4,332.4,296.25,296.25,2.8,2.8,2.0,0.0333,isolated,36.15,36.15,1.0,2.8,1.0,1.0,0,0,0,-0.2182,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1551,1,1,2026-08-27,2026-08-27,1,334.91,334.91,300.14,300.14,3.56,3.56,2.0,0.0333,isolated,34.77,34.77,1.0,3.56,1.0,1.0,0,0,0,-0.2173,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1552,1,1,2026-08-27,2026-08-27,1,335.02,335.02,289.59,289.59,3.1,3.1,2.0,0.0333,isolated,45.43,45.43,1.0,3.1,1.0,1.0,0,0,0,-0.2098,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1553,1,1,2026-08-27,2026-08-27,1,335.39,335.39,305.04,305.04,8.72,8.72,1.0,0.0333,isolated,30.35,30.35,1.0,8.72,1.0,1.0,0,0,0,-0.0803,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1554,2,1,2026-08-27,2026-08-27,1,331.525,332.56,291.275,291.41,8.155,9.71,2.0,0.0333,isolated,40.25,41.15,0.8399,4.0775,2.0,1.0,0,0,0,-0.1352,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1555,2,1,2026-08-27,2026-08-27,1,342.0,342.14,302.1,303.32,5.76,6.8,2.0,0.0333,isolated,39.9,38.82,0.8471,2.88,2.0,1.0,0,0,0,-0.167,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1556,1,1,2026-08-27,2026-08-27,1,336.5,336.5,299.75,299.75,7.07,7.07,2.0,0.0333,isolated,36.75,36.75,1.0,7.07,1.0,1.0,0,0,0,-0.1952,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1557,1,1,2026-08-27,2026-08-27,1,331.57,331.57,294.28,294.28,3.55,3.55,2.0,0.0333,isolated,37.29,37.29,1.0,3.55,1.0,1.0,0,0,0,-0.2161,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1558,2,1,2026-08-27,2026-08-27,1,330.715,331.4,291.94,292.53,1.045,1.26,2.0,0.0333,isolated,38.775,38.87,0.8294,0.5225,2.0,1.0,0,0,0,-0.1527,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1559,2,1,2026-08-27,2026-08-27,1,337.66,343.32,296.495,296.61,6.87,9.27,2.0,0.0333,isolated,41.165,46.71,0.7411,3.435,2.0,1.0,0,0,0,-0.1353,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1560,1,1,2026-08-27,2026-08-27,1,330.37,330.37,292.71,292.71,4.92,4.92,2.0,0.0333,isolated,37.66,37.66,1.0,4.92,1.0,1.0,0,0,0,-0.2081,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1561,1,1,2026-08-27,2026-08-27,1,333.73,333.73,291.88,291.88,3.22,3.22,2.0,0.0333,isolated,41.85,41.85,1.0,3.22,1.0,1.0,0,0,0,-0.2161,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1562,1,1,2026-08-27,2026-08-27,1,332.96,332.96,294.52,294.52,1.69,1.69,2.0,0.0333,isolated,38.44,38.44,1.0,1.69,1.0,1.0,0,0,0,-0.207,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1563,1,1,2026-08-27,2026-08-27,1,330.9,330.9,295.82,295.82,4.69,4.69,2.0,0.0333,isolated,35.08,35.08,1.0,4.69,1.0,1.0,0,0,0,-0.2124,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1564,2,1,2026-08-27,2026-08-27,1,316.805,325.0,292.83,294.44,1.65,2.18,2.0,0.0333,isolated,23.975,30.56,0.7569,0.825,2.0,1.0,0,0,0,-0.1442,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1565,7,2,2026-08-27,2026-08-29,3,323.48,349.11,297.269,303.3,8.693,15.45,2.0,0.0667,short_lived_repeated,26.211,45.81,0.5627,1.2419,2.3333,0.6667,1,0,1,-0.0005,0,ELEVATED,MULTI_FACTOR_ANOMALY,Elevated abnormality primarily associated with elevated thermal intensity and elevated thermal energy (FRP).,"max_bright_ti4,bt_diff_max,max_frp"
1566,1,1,2026-08-27,2026-08-27,1,303.57,303.57,288.7,288.7,1.73,1.73,2.0,0.0333,isolated,14.87,14.87,1.0,1.73,1.0,1.0,0,0,0,-0.1812,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1567,1,1,2026-08-27,2026-08-27,1,296.94,296.94,264.64,264.64,0.31,0.31,2.0,0.0333,isolated,32.3,32.3,1.0,0.31,1.0,1.0,0,0,0,-0.1534,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1568,2,1,2026-08-27,2026-08-27,1,309.735,310.06,294.31,294.36,1.345,1.67,2.0,0.0333,isolated,15.425,15.7,0.8054,0.6725,2.0,1.0,0,0,0,-0.1402,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1569,1,1,2026-08-27,2026-08-27,1,311.67,311.67,291.84,291.84,1.24,1.24,2.0,0.0333,isolated,19.83,19.83,1.0,1.24,1.0,1.0,0,0,0,-0.1906,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1570,2,1,2026-08-27,2026-08-27,1,312.71,313.9,290.61,291.09,1.305,1.41,2.0,0.0333,isolated,22.1,22.81,0.9255,0.6525,2.0,1.0,0,0,0,-0.1541,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1571,1,1,2026-08-27,2026-08-27,1,311.11,311.11,292.98,292.98,2.6,2.6,2.0,0.0333,isolated,18.13,18.13,1.0,2.6,1.0,1.0,0,0,0,-0.1839,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1572,2,2,2026-08-27,2026-08-28,2,321.395,331.18,294.165,296.42,2.145,2.61,2.0,0.0667,short_lived_repeated,27.23,34.76,0.8218,1.0725,1.0,1.0,1,0,1,-0.1301,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1573,1,1,2026-08-27,2026-08-27,1,303.68,303.68,289.91,289.91,1.22,1.22,2.0,0.0333,isolated,13.77,13.77,1.0,1.22,1.0,1.0,0,0,0,-0.1783,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1574,2,2,2026-08-27,2026-08-28,2,310.055,312.97,290.31,291.9,1.4,1.5,2.0,0.0667,short_lived_repeated,19.745,21.07,0.9333,0.7,1.0,1.0,1,0,1,-0.1279,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1575,4,2,2026-08-27,2026-08-28,2,308.108,313.21,291.345,292.77,1.128,1.4,2.0,0.0667,short_lived_repeated,16.763,20.44,0.8057,0.282,2.0,1.0,1,0,1,-0.1061,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1576,1,1,2026-08-27,2026-08-27,1,308.66,308.66,292.75,292.75,0.9,0.9,2.0,0.0333,isolated,15.91,15.91,1.0,0.9,1.0,1.0,0,0,0,-0.1831,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1577,1,1,2026-08-27,2026-08-27,1,311.47,311.47,293.23,293.23,2.34,2.34,2.0,0.0333,isolated,18.24,18.24,1.0,2.34,1.0,1.0,0,0,0,-0.1896,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1578,1,1,2026-08-27,2026-08-27,1,314.42,314.42,287.72,287.72,1.32,1.32,2.0,0.0333,isolated,26.7,26.7,1.0,1.32,1.0,1.0,0,0,0,-0.1941,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1579,1,1,2026-08-27,2026-08-27,1,304.6,304.6,293.55,293.55,0.34,0.34,2.0,0.0333,isolated,11.05,11.05,1.0,0.34,1.0,1.0,0,0,0,-0.1543,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1580,3,3,2026-08-27,2026-08-29,3,303.81,305.55,289.047,293.73,0.653,0.93,2.0,0.1,short_lived_repeated,14.763,11.82,0.7022,0.2177,1.0,1.0,1,0,1,-0.0481,0,ELEVATED,STATISTICAL_ANOMALY,Elevated abnormality primarily associated with unusual multi-variate statistical signature.,multivariate_combination
1581,1,1,2026-08-27,2026-08-27,1,305.12,305.12,293.15,293.15,0.44,0.44,2.0,0.0333,isolated,11.97,11.97,1.0,0.44,1.0,1.0,0,0,0,-0.1577,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1582,2,2,2026-08-27,2026-08-28,2,303.535,308.51,281.435,292.24,1.475,2.46,2.0,0.0667,short_lived_repeated,22.1,16.27,0.5996,0.7375,1.0,1.0,1,0,1,-0.1001,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1583,1,1,2026-08-27,2026-08-27,1,315.57,315.57,293.7,293.7,1.02,1.02,2.0,0.0333,isolated,21.87,21.87,1.0,1.02,1.0,1.0,0,0,0,-0.1904,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1584,1,1,2026-08-27,2026-08-27,1,297.84,297.84,285.68,285.68,0.22,0.22,2.0,0.0333,isolated,12.16,12.16,1.0,0.22,1.0,1.0,0,0,0,-0.1328,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1585,1,1,2026-08-27,2026-08-27,1,300.73,300.73,290.06,290.06,0.66,0.66,2.0,0.0333,isolated,10.67,10.67,1.0,0.66,1.0,1.0,0,0,0,-0.1498,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1586,1,1,2026-08-27,2026-08-27,1,301.42,301.42,286.53,286.53,1.29,1.29,2.0,0.0333,isolated,14.89,14.89,1.0,1.29,1.0,1.0,0,0,0,-0.1785,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1587,1,1,2026-08-28,2026-08-28,1,332.86,332.86,295.18,295.18,3.0,3.0,2.0,0.0333,isolated,37.68,37.68,1.0,3.0,1.0,1.0,0,0,0,-0.2167,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1588,2,1,2026-08-28,2026-08-28,1,334.305,336.43,300.96,303.65,3.555,5.17,1.5,0.0333,isolated,33.345,32.78,0.6876,1.7775,2.0,1.0,0,0,0,-0.0869,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1589,4,1,2026-08-28,2026-08-28,1,336.302,343.0,304.075,308.96,4.682,7.52,2.0,0.0333,isolated,32.227,34.04,0.6226,1.1705,4.0,1.0,0,0,0,-0.1084,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1590,1,1,2026-08-28,2026-08-28,1,341.09,341.09,303.37,303.37,5.48,5.48,2.0,0.0333,isolated,37.72,37.72,1.0,5.48,1.0,1.0,0,0,0,-0.2058,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1591,1,1,2026-08-28,2026-08-28,1,330.5,330.5,300.76,300.76,2.63,2.63,1.0,0.0333,isolated,29.74,29.74,1.0,2.63,1.0,1.0,0,0,0,-0.1173,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1592,1,1,2026-08-28,2026-08-28,1,334.87,334.87,303.61,303.61,3.18,3.18,2.0,0.0333,isolated,31.26,31.26,1.0,3.18,1.0,1.0,0,0,0,-0.2167,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1593,2,1,2026-08-28,2026-08-28,1,338.69,339.23,302.055,302.18,2.665,3.48,2.0,0.0333,isolated,36.635,37.05,0.7658,1.3325,2.0,1.0,0,0,0,-0.1664,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1594,3,1,2026-08-28,2026-08-28,1,341.487,350.7,301.937,307.2,11.097,15.58,2.0,0.0333,isolated,39.55,43.5,0.7123,3.699,3.0,1.0,0,0,0,-0.0412,0,ELEVATED,MULTI_FACTOR_ANOMALY,Elevated abnormality primarily associated with elevated thermal intensity and elevated thermal energy (FRP).,"max_bright_ti4,max_frp,mean_frp"
1595,6,1,2026-08-28,2026-08-28,1,339.933,348.85,300.003,302.26,3.993,7.43,2.0,0.0333,isolated,39.93,46.59,0.5374,0.6655,6.0,1.0,0,0,0,-0.0283,0,ELEVATED,SHORT_LIVED_EXTREME_EVENT,Elevated abnormality primarily associated with elevated thermal intensity.,"max_bright_ti4,bt_diff_max"
1596,1,1,2026-08-28,2026-08-28,1,330.72,330.72,299.51,299.51,3.83,3.83,2.0,0.0333,isolated,31.21,31.21,1.0,3.83,1.0,1.0,0,0,0,-0.2147,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1597,2,1,2026-08-28,2026-08-28,1,338.89,341.48,302.265,302.93,4.64,5.53,2.0,0.0333,isolated,36.625,38.55,0.8391,2.32,2.0,1.0,0,0,0,-0.1686,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1598,1,1,2026-08-28,2026-08-28,1,337.02,337.02,300.99,300.99,2.12,2.12,2.0,0.0333,isolated,36.03,36.03,1.0,2.12,1.0,1.0,0,0,0,-0.2156,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1599,2,1,2026-08-28,2026-08-28,1,341.31,341.77,303.425,303.77,5.495,5.67,2.0,0.0333,isolated,37.885,38.0,0.9691,2.7475,2.0,1.0,0,0,0,-0.1731,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1600,2,1,2026-08-28,2026-08-28,1,336.46,337.89,303.02,303.66,2.3,2.73,2.0,0.0333,isolated,33.44,34.23,0.8425,1.15,2.0,1.0,0,0,0,-0.1717,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1601,1,1,2026-08-28,2026-08-28,1,339.46,339.46,300.45,300.45,5.4,5.4,2.0,0.0333,isolated,39.01,39.01,1.0,5.4,1.0,1.0,0,0,0,-0.2078,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1602,1,1,2026-08-28,2026-08-28,1,332.32,332.32,300.34,300.34,2.94,2.94,2.0,0.0333,isolated,31.98,31.98,1.0,2.94,1.0,1.0,0,0,0,-0.2161,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1603,2,1,2026-08-28,2026-08-28,1,330.51,330.65,300.35,300.83,1.345,1.75,1.5,0.0333,isolated,30.16,29.82,0.7686,0.6725,2.0,1.0,0,0,0,-0.0906,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1604,1,1,2026-08-28,2026-08-28,1,330.13,330.13,301.82,301.82,1.8,1.8,1.0,0.0333,isolated,28.31,28.31,1.0,1.8,1.0,1.0,0,0,0,-0.1093,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1605,1,1,2026-08-28,2026-08-28,1,333.44,333.44,292.16,292.16,2.93,2.93,2.0,0.0333,isolated,41.28,41.28,1.0,2.93,1.0,1.0,0,0,0,-0.2139,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1606,1,1,2026-08-28,2026-08-28,1,331.45,331.45,293.85,293.85,2.33,2.33,2.0,0.0333,isolated,37.6,37.6,1.0,2.33,1.0,1.0,0,0,0,-0.2168,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1607,2,1,2026-08-28,2026-08-28,1,336.48,337.19,297.805,297.88,3.24,3.3,2.0,0.0333,isolated,38.675,39.31,0.9818,1.62,2.0,1.0,0,0,0,-0.1826,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1608,1,1,2026-08-28,2026-08-28,1,342.53,342.53,297.44,297.44,3.31,3.31,2.0,0.0333,isolated,45.09,45.09,1.0,3.31,1.0,1.0,0,0,0,-0.1972,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1609,2,1,2026-08-28,2026-08-28,1,342.1,343.23,294.52,294.73,3.04,3.39,2.0,0.0333,isolated,47.58,48.5,0.8968,1.52,2.0,1.0,0,0,0,-0.1563,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1610,1,1,2026-08-28,2026-08-28,1,330.25,330.25,298.38,298.38,1.88,1.88,2.0,0.0333,isolated,31.87,31.87,1.0,1.88,1.0,1.0,0,0,0,-0.2131,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1611,1,1,2026-08-28,2026-08-28,1,344.64,344.64,305.11,305.11,6.55,6.55,2.0,0.0333,isolated,39.53,39.53,1.0,6.55,1.0,1.0,0,0,0,-0.1927,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1612,1,1,2026-08-28,2026-08-28,1,334.05,334.05,301.79,301.79,3.27,3.27,2.0,0.0333,isolated,32.26,32.26,1.0,3.27,1.0,1.0,0,0,0,-0.2189,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1613,5,1,2026-08-28,2026-08-28,1,342.148,367.0,294.386,295.26,10.354,12.84,2.2,0.0333,isolated,47.762,71.74,0.8064,2.0708,5.0,1.0,0,0,0,0.0791,1,HIGH,MULTI_FACTOR_ANOMALY,High abnormality primarily associated with elevated thermal intensity and elevated thermal energy (FRP).,"max_bright_ti4,bt_diff_max,mean_frp"
1614,1,1,2026-08-28,2026-08-28,1,332.52,332.52,303.65,303.65,3.81,3.81,1.0,0.0333,isolated,28.87,28.87,1.0,3.81,1.0,1.0,0,0,0,-0.115,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1615,4,1,2026-08-28,2026-08-28,1,342.205,355.18,301.472,304.02,12.475,21.57,2.0,0.0333,isolated,40.733,51.16,0.5783,3.1188,4.0,1.0,0,0,0,0.0299,1,HIGH,MULTI_FACTOR_ANOMALY,High abnormality primarily associated with elevated thermal intensity and elevated thermal energy (FRP).,"max_bright_ti4,bt_diff_max,max_frp,mean_frp"
1616,1,1,2026-08-28,2026-08-28,1,332.13,332.13,300.66,300.66,4.34,4.34,2.0,0.0333,isolated,31.47,31.47,1.0,4.34,1.0,1.0,0,0,0,-0.2141,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1617,1,1,2026-08-28,2026-08-28,1,340.53,340.53,304.83,304.83,7.27,7.27,2.0,0.0333,isolated,35.7,35.7,1.0,7.27,1.0,1.0,0,0,0,-0.1923,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1618,1,1,2026-08-28,2026-08-28,1,335.64,335.64,300.32,300.32,4.96,4.96,2.0,0.0333,isolated,35.32,35.32,1.0,4.96,1.0,1.0,0,0,0,-0.2148,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1619,2,1,2026-08-28,2026-08-28,1,347.465,354.31,297.405,298.26,8.405,10.46,2.0,0.0333,isolated,50.06,56.05,0.8035,4.2025,2.0,1.0,0,0,0,-0.0887,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1620,2,1,2026-08-28,2026-08-28,1,332.675,334.34,284.265,284.62,3.23,3.23,2.0,0.0333,isolated,48.41,49.72,1.0,1.615,2.0,1.0,0,0,0,-0.1704,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1621,2,2,2026-08-28,2026-08-30,3,337.785,341.8,289.43,289.84,4.495,5.56,2.0,0.0667,short_lived_repeated,48.355,51.96,0.8085,2.2475,0.6667,0.6667,1,0,1,-0.0737,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1622,3,2,2026-08-28,2026-08-29,2,324.023,335.28,290.223,295.33,2.433,3.58,2.0,0.0667,short_lived_repeated,33.8,39.95,0.6796,0.811,1.5,1.0,1,0,1,-0.1252,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1623,2,1,2026-08-28,2026-08-28,1,340.135,340.27,309.045,313.15,2.795,3.56,1.5,0.0333,isolated,31.09,27.12,0.7851,1.3975,2.0,1.0,0,0,0,-0.0952,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1624,1,1,2026-08-28,2026-08-28,1,339.17,339.17,306.85,306.85,6.03,6.03,2.0,0.0333,isolated,32.32,32.32,1.0,6.03,1.0,1.0,0,0,0,-0.2015,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1625,2,1,2026-08-28,2026-08-28,1,337.72,337.88,308.755,308.96,3.755,3.92,1.0,0.0333,isolated,28.965,28.92,0.9579,1.8775,2.0,1.0,0,0,0,-0.0831,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1626,1,1,2026-08-28,2026-08-28,1,337.63,337.63,307.56,307.56,4.63,4.63,2.0,0.0333,isolated,30.07,30.07,1.0,4.63,1.0,1.0,0,0,0,-0.2066,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1627,1,1,2026-08-28,2026-08-28,1,340.71,340.71,305.91,305.91,4.13,4.13,2.0,0.0333,isolated,34.8,34.8,1.0,4.13,1.0,1.0,0,0,0,-0.2118,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
1628,2,1,2026-08-28,2026-08-28,1,340.65,342.45,305.78,306.27,4.465,4.9,2.0,0.0333,isolated,34.87,36.18,0.9112,2.2325,2.0,1.0,0,0,0,-0.1762,0,NORMAL,NORMAL_THERMAL_ACTIVITY,Thermal activity falls within normal statistical bounds.,none
